Date,Open,High,Low,Close
13-08-2018,113.81,113.809998,112.830002,112.959999
14-08-2018,113.25,113.480003,112.839996,113.07
16-08-2018,111.46,111.879997,111.099998,111.099998
17-08-2018,111.69,112.150002,111.379997,112.129997
20-08-2018,112.38,112.739998,112.160004,112.690002
21-08-2018,112.77,113.099998,112.440002,113.019997
22-08-2018,113.39,113.489998,113.07,113.269997
23-08-2018,112.68,112.879997,112.059998,112.199997
24-08-2018,113.25,114.419998,113.209999,114.160004
27-08-2018,114.12,114.779999,114.120003,114.589996
28-08-2018,114.76,114.870003,113.550003,113.68
29-08-2018,114.16,114.209999,113.849998,114.199997
30-08-2018,113.92,113.93,113.239998,113.639999
31-08-2018,113.72,114.059998,113.440002,113.510002
04-09-2018,112.75,113.07,112.610001,112.93
05-09-2018,113.36,113.440002,113.120003,113.32
06-09-2018,113.89,114.260002,113.279999,113.540001
07-09-2018,113.26,113.599998,112.970001,113.230003
10-09-2018,113.26,113.43,113,113.150002
11-09-2018,112.65,113.370003,112.419998,113.220001
12-09-2018,113.12,114.389999,113.059998,114.169998
13-09-2018,114.72,114.779999,113.580002,113.760002
14-09-2018,113.79,113.900002,112.910004,113.019997
17-09-2018,113.60,114.029999,113.550003,113.610001
18-09-2018,113.79,113.910004,113.279999,113.440002
19-09-2018,113.94,114.150002,113.68,113.879997
20-09-2018,114.21,114.370003,113.860001,114.269997
21-09-2018,112.87,113.68,112.790001,113.489998
24-09-2018,113.68,113.959999,113.43,113.470001
25-09-2018,113.75,113.889999,113.57,113.650002
26-09-2018,113.11,113.599998,112.660004,113.050003
27-09-2018,112.10,112.419998,111.849998,112.050003
28-09-2018,112.16,113,112.07,112.760002
01-10-2018,112.40,112.620003,112.150002,112.57
03-10-2018,113.87,114.050003,113.260002,113.419998
04-10-2018,113.83,114.190002,113.260002,113.480003
05-10-2018,113.81,114.099998,113.57,113.800003
08-10-2018,112.25,112.589996,111.900002,112.540001
09-10-2018,112.37,112.669998,111.970001,112.599998
10-10-2018,112.47,112.959999,112.25,112.879997
11-10-2018,114.20,116.040001,114.089996,115.779999
12-10-2018,115.58,115.709999,115.080002,115.230003
15-10-2018,116.12,116.529999,115.889999,116
16-10-2018,116.49,116.599998,115.800003,115.800003
17-10-2018,115.89,116.330002,115.68,115.790001
18-10-2018,115.83,116.410004,115.629997,115.919998
19-10-2018,116.23,116.239998,115.959999,116.010002
22-10-2018,115.57,115.779999,115.43,115.709999
23-10-2018,117.16,117.25,116.330002,116.389999
24-10-2018,116.38,116.720001,116.110001,116.660004
25-10-2018,116.58,116.730003,116.190002,116.400002
26-10-2018,116.83,117.650002,116.459999,116.769997
29-10-2018,116.41,116.540001,115.839996,116.309998
30-10-2018,115.85,116.040001,115.639999,115.800003
31-10-2018,114.89,115.169998,114.660004,115.150002
01-11-2018,116.33,117.07,116.18,116.629997
02-11-2018,116.61,116.980003,116.389999,116.650002
05-11-2018,116.28,116.669998,116.230003,116.370003
06-11-2018,116.44,116.529999,115.739998,116.040001
07-11-2018,116.26,116.349998,115.900002,116.029999
08-11-2018,115.77,116.150002,115.5,115.779999
09-11-2018,114.60,114.75,114.139999,114.480003
12-11-2018,114.01,114.050003,113.580002,113.660004
13-11-2018,113.72,113.93,113.419998,113.699997
14-11-2018,113.53,115.059998,113.459999,114.639999
15-11-2018,114.83,114.989998,114.559998,114.769997
16-11-2018,115.83,115.879997,115.370003,115.620003
19-11-2018,115.45,115.919998,115.370003,115.669998
20-11-2018,115.94,115.949997,115.370003,115.669998
21-11-2018,115.94,116.349998,115.860001,115.860001
23-11-2018,115.76,115.879997,115.589996,115.769997
26-11-2018,115.84,115.870003,115.529999,115.639999
27-11-2018,115.55,115.629997,114.599998,114.949997
28-11-2018,114.76,116.07,114.589996,115.379997
29-11-2018,115.97,116.239998,115.559998,115.739998
30-11-2018,115.42,115.660004,115.040001,115.540001
03-12-2018,116.60,116.769997,116.300003,116.410004
04-12-2018,117.37,117.389999,116.93,117.120003
06-12-2018,117.38,117.690002,116.919998,117.139999
07-12-2018,117.62,118.230003,117.540001,118.089996
10-12-2018,117.70,117.940002,117.419998,117.68
11-12-2018,117.67,117.889999,117.349998,117.540001
12-12-2018,117.70,117.949997,117.610001,117.790001
13-12-2018,117.54,117.620003,117.260002,117.529999
14-12-2018,116.63,117.300003,116.580002,117.059998
17-12-2018,117.37,118.029999,117.349998,117.870003
18-12-2018,117.85,118.199997,117.809998,118.150002
19-12-2018,118.24,118.959999,117.400002,117.43
20-12-2018,119.11,119.739998,118.68,119.239998
21-12-2018,119.19,119.25,118.57,118.720001
24-12-2018,119.57,120.139999,119.57,120.019997
26-12-2018,120.62,121,119.57,119.660004
27-12-2018,120.57,120.900002,120.139999,120.57
28-12-2018,120.80,121.080002,120.720001,121.059998
31-12-2018,120.98,121.260002,120.830002,121.25
